"gene_id" "GSM158644.CEL"
"RPE65" 4.67099
"RPF1" 7.9759
"RPGR" 5.63394
"RPGRIP1" 7.28756
"RPGRIP1L" 4.99581
"RPH3A" 7.11919
"RPH3AL" 5.87668
"RPIA" 8.85595
"RPL10A" 12.3228
"RPL10L" 7.31971
"RPL11" 11.5282
"RPL12" 12.8154611587524
"RPL14" 13.6669075897657
"RPL15" 12.9264176552741
"RPL18" 12.2680854797363
"RPL19" 12.9563
"RPL22" 12.3989143371582
"RPL23A" 13.7239
"RPL23AP32" 7.89371
"RPL23AP53" 5.62485
"RPL24" 13.4320369931126
"RPL26L1" 8.6687
"RPL27" 13.7054
"RPL27A" 9.79816
"RPL28" 11.7706336975098
"RPL29" 12.2530512311258
"RPL3" 13.299
"RPL30" 12.8447
"RPL31" 13.400236239505
"RPL32" 13.6957
"RPL34" 13.265
"RPL35" 11.0024
"RPL35A" 11.3832273483276
"RPL36" 11.4859
"RPL36AL" 11.3977
"RPL37" 13.2115
"RPL37A" 13.9886236190796
"RPL38" 12.7531155743332
"RPL39" 13.6634
"RPL39L" 7.42358
"RPL3L" 6.48708
"RPL41" 14.295
"RPL6" 11.3145
"RPL7" 13.576075553894
"RPL8" 11.249
"RPL9" 11.7157
"RPLP0" 13.8328037261963
"RPLP1" 12.8474
"RPLP2" 9.48149681091309
"RPN1" 7.97873
"RPN2" 10.4037173057161
"RPP14" 7.93748
"RPP25" 6.87641
"RPP30" 8.44169
"RPP38" 8.60752
"RPP40" 8.50635
"RPRD1A" 7.51116
"RPRD2" 9.27838
"RPRM" 7.45481
"RPS10" 14.0335397720337
"RPS11" 11.106
"RPS12" 13.1250629425049
"RPS14" 13.0753650665283
"RPS15" 13.1784
"RPS15A" 13.5532
"RPS16" 13.2209652960547
"RPS17" 12.4424770278761
"RPS18" 13.5376
"RPS19" 13.1574106216431
"RPS2" 13.9671
"RPS21" 12.858437538147
"RPS23" 13.1707
"RPS24" 12.4728
"RPS25" 11.6548
"RPS27" 13.1736
"RPS27A" 12.0911
"RPS27L" 10.136
"RPS28" 13.3821628882367
"RPS29" 13.1865
"RPS2P45" 5.65343
"RPS3" 12.641
"RPS4X" 13.3581607878841
"RPS4Y1" 7.654
"RPS5" 12.117
"RPS6" 13.370135158529
"RPS6KA1" 8.23514
"RPS6KA2" 7.18241321715147
"RPS6KA3" 7.68084
"RPS6KA4" 9.18407
"RPS6KA5" 8.86802966183182
"RPS6KA6" 7.08277130126953
"RPS6KB1" 6.42878781033044
"RPS6KB2" 8.09279
"RPS6KC1" 7.75877
"RPS7" 12.6146194260361
"RPS8" 6.29395
"RPS9" 12.3648900985718
"RPUSD2" 6.96793
"RQCD1" 8.56232058590896
"RRAD" 7.23123502731323
"RRAGA" 9.02557
"RRAGB" 5.86275
"RRAGC" 8.50956
"RRAGD" 8.75307287692616
"RRAS" 7.63919
"RRAS2" 9.04342410898405
"RRBP1" 9.01491133587658
"RREB1" 9.23396396636963
"RRH" 7.41866
"RRM1" 7.61417532941022
"RRM2" 7.67114466834064
"RRN3" 7.47057
"RRN3P1" 7.70422426731848
"RRNAD1" 7.41146
"RRP1" 7.74141
"RRP12" 8.08227146246558
"RRP15" 8.28075925906365
"RRP1B" 9.58445140081566
"RRP7A" 7.49840784072876
"RRP8" 7.91895529952948
"RRP9" 7.3175
"RRS1" 8.32296
"RS1" 6.04704853979149
"RSAD1" 8.77676
"RSAD2" 6.25117
"RSBN1" 5.90931
"RSF1" 5.86922
"RSG1" 7.06493
"RSL1D1" 9.4292591291892
"RSL24D1" 8.86559
"RSPH14" 7.05698
"RSPH6A" 6.84278
"RSRC1" 5.99375
"RSRC2" 9.59806334940042
"RSRP1" 8.83407836270663
"RSU1" 8.69378471374512
"RTCA" 6.16913175582886
"RTCB" 10.1588
"RTEL1" 7.84440752541349
"RTF1" 8.20747184753418
"RTFDC1" 8.67332
"RTN1" 8.48997116088867
"RTN2" 8.63263070796694
"RTN3" 9.83114
"RTN4" 11.0115176692006
"RTP4" 8.0645
"RUFY1" 9.22707
"RUFY2" 7.93873
"RUFY3" 7.93618642314322
"RUNDC3A" 7.46924600957332
"RUNDC3B" 4.76548
"RUNX1-IT1" 6.91665
"RUNX1T1" 8.17029696087654
"RUNX2" 7.6881035578728
"RUNX3" 8.32629108428955
"RUSC1" 9.49596
"RUSC2" 8.211
"RUVBL1" 8.20324
"RUVBL2" 9.33365
"RWDD1" 10.3967
"RWDD2A" 6.62295
"RWDD2B" 9.5682
"RWDD3" 6.13723
"RXFP3" 5.81247
"RXRA" 9.1816900899197
"RXRB" 8.48603534698486
"RXRG" 6.17891
"RYBP" 8.7619161605835
"RYK" 8.47615337371826
"RYR1" 5.30044
"RYR2" 6.31291228316909
"RYR3" 5.56515
"S100A1" 8.50641
"S100A10" 11.9641
"S100A11" 8.93714
"S100A12" 6.89713
"S100A13" 9.87318992614746
"S100A14" 9.30411
"S100A2" 7.12776
"S100A3" 6.96408
"S100A4" 7.54628
"S100A5" 6.57297
"S100A6" 10.7461
"S100A7" 5.4697
"S100A8" 10.3037633895874
"S100A9" 7.64197
"S100B" 7.13226
"S100G" 5.87785
"S100P" 7.94437
"S100PBP" 7.75379
"S1PR1" 6.3391
"S1PR2" 6.1333
"S1PR4" 7.96631
"S1PR5" 6.01972
"SAA3P" 5.8533
"SAC3D1" 7.4464
"SACM1L" 8.37705
"SACS" 5.71379
"SAE1" 9.06828
"SAFB" 7.42118168224066
"SAFB2" 8.40902111448854
"SAG" 7.94341
"SAGE1" 5.44759
"SALL1" 4.49694
"SALL2" 9.39996
"SAMD14" 6.30831
"SAMD4A" 8.05388832092285
"SAMD4B" 7.79282
"SAMD9" 6.08599
"SAMHD1" 7.78394
"SAMM50" 9.89251804351807
"SAMSN1" 5.88002
"SAP130" 8.88358
"SAP18" 9.40894611578393
"SAP30" 6.98976048020327
"SAP30BP" 7.94531
"SAP30L" 6.213
"SAR1A" 9.71920776367188
"SAR1B" 9.39466
"SARAF" 11.6501
"SARDH" 7.16065333814336
"SARM1" 7.75444
"SARS" 9.10829
"SARS2" 7.97897
"SART1" 7.56657
"SART3" 8.28203201293945
"SASH1" 9.76309467027108
"SASH3" 7.76108
"SAT1" 11.9060955047607
"SATB1" 9.03179
"SATB2" 6.67565155029297
"SAV1" 6.87404
"SAYSD1" 8.54623
"SBF1" 8.09663510752733
"SBNO1" 6.89434596749191
"SBNO2" 8.57268619537354
"SBSPON" 4.62384
"SC5D" 9.84403324127197
"SCAF11" 8.74517376812722
"SCAF4" 7.92840671539307
"SCAF8" 8.89481
"SCAI" 4.66839
"SCAMP1" 9.94957433319069
"SCAMP2" 8.96718
"SCAMP3" 9.93495
"SCAMP4" 5.6811
"SCAMP5" 8.58505
"SCAND1" 8.89547
"SCAND2P" 7.72884890739454
"SCAP" 8.69918
"SCAPER" 7.52898867571868
"SCARA3" 8.31478
"SCARB1" 8.21391487121582
"SCARB2" 7.70485351744535
"SCARF1" 4.70178
"SCCPDH" 8.77332635649276
"SCD" 9.09231185913086
"SCD5" 7.05044
"SCEL" 4.66448
"SCFD1" 6.3671
"SCG2" 6.34219
"SCG3" 4.655
"SCG5" 5.70068
"SCGB1A1" 6.64434
"SCGB1D1" 5.33182
"SCGB1D2" 11.53
"SCGB2A1" 9.09111
"SCGB2A2" 12.243
"SCGN" 8.31873
"SCIN" 5.89147
"SCLY" 8.30002021086388
"SCMH1" 8.18201
"SCML1" 6.68722
"SCML2" 8.65367
"SCN10A" 7.6686
"SCN11A" 6.12794399261475
"SCN1A" 4.64353
"SCN1B" 7.54331
"SCN2A" 7.34756
"SCN2B" 7.1844629972275
"SCN3A" 5.34465
"SCN3B" 7.40391069171115
"SCN4A" 6.85302
"SCN5A" 7.43529
"SCN7A" 5.1717
"SCN8A" 6.76988
"SCN9A" 4.52789
"SCNN1A" 11.0036392211914
"SCNN1B" 7.55498
"SCNN1D" 6.55779
"SCNN1G" 6.47159
"SCO2" 8.95731
"SCP2" 9.61409914309095
"SCPEP1" 9.76593
"SCRG1" 6.24973
"SCRIB" 9.03269
"SCRN1" 8.21773
"SCRN3" 5.16769
"SCRT1" 5.9606
"SCT" 5.28749
"SCTR" 6.81174
"SCUBE2" 10.1536
"SCUBE3" 6.68666
"SCYL2" 6.16154
"SCYL3" 7.85509250711586
"SDAD1" 8.71624
"SDC1" 9.34285932835062
"SDC2" 8.36766199260469
"SDC3" 7.53345
"SDC4" 10.5494
"SDCBP" 10.1287
"SDCCAG3" 8.75677
"SDF2" 8.59683
"SDF2L1" 7.19651
"SDF4" 9.34823322296143
"SDHA" 9.20161
"SDHAF1" 9.1892557144165
"SDHB" 7.40219163894653
"SDHC" 9.50604820251465
"SDHD" 7.72475004196167
"SDK2" 6.85247
"SDPR" 5.20019
"SDR39U1" 9.16002
"SDS" 6.34699
"SEC11A" 11.8742332458496
"SEC13" 9.52861
"SEC14L1" 9.71220317169785
"SEC14L1P1" 5.68083
"SEC14L2" 7.0824
"SEC14L3" 5.70804
"SEC14L4" 5.21362
"SEC14L5" 6.97061
"SEC16A" 9.11529
"SEC22A" 5.4825
"SEC22B" 9.5143354056388
"SEC23A" 6.20435285568237
"SEC23B" 8.91343846476888
"SEC23IP" 7.6723850020415
"SEC24A" 8.20383930206299
"SEC24B" 7.76635
"SEC24C" 8.35879
"SEC24D" 6.6197772026062
"SEC31A" 10.5452175140381
"SEC31B" 8.56704
"SEC61A1" 9.02327
"SEC61A2" 6.05927
"SEC61B" 10.3386
"SEC61G" 8.77901
"SEC62" 10.5431425986639
"SEC63" 9.0610663464165
"SECISBP2" 7.62696
"SECISBP2L" 7.02356243133545
"SECTM1" 8.39545
"SEH1L" 8.62295
"SEL1L" 8.04759502410889
"SEL1L3" 7.85878756922349
"SELE" 5.42923
"SELENBP1" 9.39495
"SELL" 7.60621
"SELP" 8.60149
"SELPLG" 7.48641936699809
"SELT" 7.08731
"SEMA3A" 5.537
"SEMA3B" 7.10487604141235
"SEMA3C" 8.03544862412153
"SEMA3D" 4.80440425872803
"SEMA3E" 5.20787
"SEMA3F" 9.5391861761157
"SEMA3G" 7.61476
"SEMA4A" 9.16472
"SEMA4C" 9.09667431007942
"SEMA4D" 7.59086
"SEMA4F" 9.05682013604888
"SEMA4G" 8.33997
"SEMA5A" 7.63894462585449
"SEMA6A" 7.80773575398954
"SEMA6B" 7.35464
"SEMA6C" 7.87366
"SEMA6D" 7.34154
"SEMA7A" 7.32725
"SEMG1" 5.44535
"SEMG2" 4.73722
"SENP2" 7.86038
"SENP3" 7.91391086578369
"SENP5" 8.11223602294922
"SENP6" 8.01534461975098
"SENP7" 4.91763
"SEP15" 9.37648
"SEPHS1" 9.22098255157471
"SEPHS2" 9.50079
"SEPP1" 12.3421
"SEPT10" 9.52011489868164
"SEPT11" 8.99060821533203
"SEPT2" 10.2331113815308
"SEPT4" 6.28908967971802
"SEPT5-GP1BB" 5.95193
"SEPT6" 7.86870779586225
"SEPT7" 10.8322114944458
"SEPT8" 9.2364559173584
"SEPT9" 12.1572420579664
"SEPW1" 8.93538
"SERBP1" 10.4656038921184
"SERGEF" 5.72151
"SERHL2" 7.6383246068132
"SERINC1" 8.04576
"SERINC2" 6.28680018497432
"SERINC3" 9.62731636412632
"SERINC5" 8.84006
"SERP1" 11.7738295851681
"SERPINA1" 9.53710096704192
"SERPINA10" 5.23537
"SERPINA2" 5.6377
"SERPINA3" 12.8209
"SERPINA4" 7.06923
"SERPINA5" 7.37036
"SERPINA6" 7.30067
"SERPINA7" 6.29745
"SERPINB1" 9.6785094484259
"SERPINB10" 7.61651
"SERPINB13" 7.22362792469545
"SERPINB2" 6.6378
"SERPINB3" 7.19314956665039
"SERPINB4" 5.13658
"SERPINB5" 6.90182
"SERPINB6" 8.95154
"SERPINB7" 6.58806
"SERPINB8" 8.71428
"SERPINB9" 8.54467656261656
"SERPINC1" 6.7737
"SERPIND1" 6.02645
"SERPINE1" 6.8259744644165
"SERPINE2" 7.70737
"SERPINF1" 7.74915
"SERPINF2" 7.26858
"SERPING1" 8.61462
"SERPINH1" 7.71929
"SERPINI1" 7.20515
"SERPINI2" 6.79691
"SERTAD2" 9.6832741176796
"SERTAD3" 8.6507
"SESN1" 8.4068
"SET" 10.8891458867909
"SETBP1" 7.97363
"SETD1A" 7.75959
"SETD1B" 9.95641
"SETD2" 10.476282119751
"SETD3" 9.94347
"SETD4" 8.2330436706543
"SETD5" 7.39302
"SETD6" 7.03339
"SETD8" 5.59722
"SETDB1" 7.81837749481201
"SETMAR" 6.14685
"SETX" 7.85320805350865
"SEZ6L" 8.21628491326163
"SEZ6L2" 8.18543
"SF1" 8.91075611114502
"SF3A1" 10.818325544754
"SF3A2" 8.4121056894844
"SF3A3" 7.74304
"SF3B1" 10.1775757979415
"SF3B2" 9.60473
"SF3B3" 8.88160800933838
"SF3B4" 9.41475
"SF3B5" 10.3678
"SFI1" 7.99010790588553
"SFMBT1" 7.91008
"SFN" 12.5071491268441
"SFPQ" 9.46983742204085
"SFRP1" 11.38833339422
"SFRP4" 7.42173194885254
"SFRP5" 5.84541
"SFSWAP" 8.74178904205519
"SFT2D2" 8.04182
"SFTPA2" 6.70627
"SFTPB" 9.36391108843175
"SFTPC" 8.88104855466586
"SFTPD" 6.88577
"SFXN1" 6.68211
"SFXN3" 9.41980667279213
"SGCA" 6.0611
"SGCB" 8.30605506896973
"SGCD" 8.115132953929
"SGCE" 7.11208
"SGCG" 7.02254
"SGK1" 10.7969
"SGK2" 6.80766
"SGMS1" 6.03576
"SGPL1" 8.6623288670477
"SGPP1" 5.86847
"SGSH" 9.11486096891083
"SGSM2" 11.210973689422
"SGSM3" 7.64386129379272
"SGTA" 8.18528
"SH2B1" 7.94759899165327
"SH2B2" 8.04934
"SH2B3" 7.27444
"SH2D1A" 6.25802563177811
"SH2D2A" 8.27279
"SH2D3A" 6.93122061776178
"SH2D3C" 6.06097
"SH2D4A" 7.19218
"SH3BGR" 7.85793
"SH3BGRL" 11.1766548061511
"SH3BGRL3" 7.84101
"SH3BP1" 7.74779
"SH3BP2" 8.61083698272705
"SH3BP4" 10.0245
"SH3BP5" 9.14644853665267
"SH3D21" 6.79741
"SH3GL1" 8.9361
"SH3GL2" 5.20457
"SH3GL3" 8.1054216031692
"SH3GLB1" 9.24599075317383
"SH3GLB2" 5.42998
"SH3PXD2A" 7.4427957313377
"SH3TC1" 6.7938
"SH3TC2" 6.41429
"SH3YL1" 11.855
"SHANK1" 6.26313
"SHANK2" 8.40709686279297
"SHARPIN" 8.06916
"SHB" 8.54976081848145
"SHBG" 8.47128
"SHC1" 10.6548585283427
"SHC2" 8.24307
"SHC3" 6.94644
"SHCBP1" 4.83147
"SHCBP1L" 7.04561
"SHFM1" 8.49096
"SHH" 5.74698
"SHMT1" 7.6923508644104
"SHMT2" 11.1470941520271
"SHOC2" 8.46832
"SHOX" 7.42319
"SHOX2" 6.97505539577583
"SHPK" 8.76365
"SHQ1" 8.39804744720459
"SHROOM2" 8.22024
"SI" 4.82215
"SIAH1" 10.1567779399415
"SIAH2" 7.77315
"SIDT1" 7.72639
"SIDT2" 11.1150751569452
"SIGIRR" 8.90208328965829
"SIGLEC1" 7.49277470199343
"SIGLEC15" 7.74221
"SIGLEC5" 7.6402
"SIGLEC6" 7.56971148561424
"SIGLEC7" 7.76482646876067
"SIGLEC8" 6.40852355957031
"SIGLEC9" 6.99767
"SIGMAR1" 8.05313110351562
"SIK2" 7.943190574646
"SIK3" 8.86303368334397
"SIKE1" 7.11002154373184
"SIL1" 8.62873
"SIM1" 6.09537
"SIM2" 6.7605708824258
"SIN3B" 8.46397951270564
"SIPA1" 7.94988
"SIPA1L1" 8.51912438655683
"SIPA1L3" 8.75588588848779
"SIRPA" 7.88910635238395
"SIRPB1" 8.09232801859521
"SIRPG" 7.4296
"SIRT1" 7.42966
"SIRT2" 9.94064
"SIRT3" 10.3267251858469
"SIRT4" 7.01746628458736
"SIRT5" 7.29180803646231
"SIRT6" 8.38472
"SIRT7" 7.57753
"SIT1" 8.13805
"SIVA1" 8.665352383915
"SIX1" 6.82237
"SIX2" 6.482728444228
"SIX3" 6.21587
"SIX5" 5.6595
"SIX6" 6.20553
"SKA1" 5.06632
"SKAP1" 8.10425
"SKAP2" 8.25455097507226
"SKI" 7.02806298695014
"SKIL" 7.39343383985345
"SKIV2L" 9.09185
"SKIV2L2" 7.86658
"SKP1" 12.3340799875419
"SKP2" 7.29983425140381
"SLA" 8.53504638368792
"SLAMF1" 6.09355
"SLAMF7" 6.62368
"SLAMF8" 7.54241561889648
"SLBP" 7.05046
"SLC10A1" 8.31723
"SLC10A2" 7.02306
"SLC10A3" 8.6487
"SLC11A1" 7.74566173553467
"SLC11A2" 10.0985855910076
"SLC12A1" 4.4024
"SLC12A2" 9.26723
"SLC12A3" 7.72329521179199
"SLC12A4" 7.9228635138259
"SLC12A5" 6.87229
"SLC12A6" 6.44446
"SLC12A7" 10.4596
"SLC12A8" 7.11203
"SLC12A9" 7.56358
"SLC13A1" 4.35972898816511
"SLC13A2" 6.54097
"SLC13A3" 8.80599784851074
"SLC13A4" 7.25611
"SLC14A1" 4.51291
"SLC14A2" 7.34131
"SLC15A1" 5.3785252571106
"SLC15A2" 6.40390968322754
"SLC15A3" 7.53411
"SLC16A1" 7.84061152984496
"SLC16A10" 5.50014
"SLC16A2" 7.97924
"SLC16A3" 8.18262236868968
"SLC16A4" 5.67386
"SLC16A5" 8.03623272725546
"SLC16A6" 6.38272
"SLC16A7" 6.44469308853149
"SLC16A8" 6.63686
"SLC17A1" 7.10043
"SLC17A2" 6.46645
"SLC17A3" 7.10658
"SLC17A4" 7.73856
"SLC17A5" 8.29773
"SLC17A6" 4.93325
"SLC17A7" 8.74425315856934
"SLC17A9" 8.02528
"SLC18A1" 6.75161
"SLC18A2" 5.89083
"SLC18A3" 6.19796
"SLC19A1" 8.62318438711173
"SLC19A2" 9.11417
"SLC19A3" 6.03911
"SLC1A1" 6.62940216064453
"SLC1A2" 7.13226
"SLC1A3" 7.62427
"SLC1A4" 9.5324327644916
"SLC1A5" 7.37299
"SLC1A6" 7.03461
"SLC1A7" 7.42569637298584
"SLC20A1" 8.95987
"SLC20A2" 7.02139
"SLC22A1" 5.47129
"SLC22A11" 6.94903
"SLC22A13" 7.24782
"SLC22A14" 7.38239
"SLC22A17" 8.17932891845703
"SLC22A18" 9.91728
"SLC22A18AS" 8.90886
"SLC22A2" 7.66381
"SLC22A3" 4.37893
"SLC22A4" 7.67877
"SLC22A5" 8.31916
"SLC22A6" 6.23498487472534
"SLC22A7" 6.63288736343384
"SLC22A8" 7.40909
"SLC23A2" 7.41948413848877
"SLC24A1" 8.20418739318848
"SLC24A2" 8.66027
"SLC24A3" 9.86364555358887
"SLC25A1" 7.99205
"SLC25A10" 7.25506
"SLC25A11" 9.32083086884066
"SLC25A12" 8.6569356918335
"SLC25A13" 6.9173
"SLC25A14" 9.40983295440674
"SLC25A15" 7.77623
"SLC25A16" 9.40226331658976
"SLC25A17" 8.5139041246733
"SLC25A20" 8.27145
"SLC25A21" 4.97043
"SLC25A22" 7.90805
"SLC25A23" 6.18607
"SLC25A24" 9.00088
"SLC25A28" 7.49877
"SLC25A3" 11.5819
"SLC25A31" 4.28673
"SLC25A32" 8.09411
"SLC25A36" 9.70150121117223
"SLC25A37" 7.55911350250244
"SLC25A38" 9.10093
"SLC25A4" 8.19471263885498
"SLC25A40" 6.71765
"SLC25A42" 5.07297
"SLC25A44" 8.7145703068142
"SLC25A46" 8.23761
"SLC25A5" 11.3616
"SLC25A6" 11.0604123354977
"SLC26A1" 5.89751
"SLC26A10" 6.65443
"SLC26A2" 6.32981
"SLC26A3" 7.31904888153076
"SLC26A4" 4.87561
"SLC26A6" 6.63269
"SLC27A2" 5.67476282047542
"SLC27A3" 7.672
"SLC27A5" 7.70382
"SLC27A6" 5.02018
"SLC28A1" 6.83099
"SLC28A2" 7.55135735081299
"SLC28A3" 6.921
"SLC29A1" 8.41232881951957
"SLC29A2" 6.40007
"SLC29A3" 8.74166
"SLC2A1" 10.8725203900997
"SLC2A10" 8.71222
"SLC2A11" 5.84616
"SLC2A2" 5.743
"SLC2A3" 8.43338012695312
"SLC2A4" 6.43132
"SLC2A4RG" 7.27075
"SLC2A5" 8.41632080078125
"SLC2A6" 6.25756
"SLC2A8" 7.33802
"SLC2A9" 7.62366
"SLC30A1" 8.81432
"SLC30A10" 5.72948
"SLC30A3" 9.36799
"SLC30A4" 5.49441
"SLC30A5" 7.74350567021412
"SLC30A6" 6.56068
"SLC30A9" 7.69322
"SLC31A1" 7.27254
"SLC31A2" 9.66625
"SLC33A1" 8.14819812774658
"SLC34A1" 7.39503908157349
"SLC34A2" 7.56332
"SLC35A1" 9.00978
"SLC35A2" 7.9082487782922
"SLC35A3" 7.8273606300354
"SLC35A5" 6.30558
"SLC35B1" 8.59056
"SLC35C1" 7.75011
"SLC35C2" 7.99306
"SLC35D1" 8.26101112365723
"SLC35D2" 8.05509543109882
"SLC35E1" 9.62067794799805
"SLC35E3" 8.64244079589844
"SLC35F2" 8.58437
"SLC35F5" 4.63638
"SLC35F6" 8.6234
"SLC35G2" 6.16593
"SLC36A1" 8.10804
"SLC37A1" 7.85993
"SLC37A4" 8.81510925292969
"SLC38A1" 8.72963
"SLC38A10" 9.44454
"SLC38A2" 10.0915861129761
"SLC38A3" 6.87465
"SLC38A4" 4.85908
"SLC38A6" 6.27475
"SLC38A7" 8.847042192977
"SLC39A1" 7.8751
"SLC39A14" 8.60976
"SLC39A2" 8.40462
"SLC39A4" 8.59001
"SLC39A6" 12.2964401245117
"SLC39A7" 6.23253
"SLC39A8" 7.2699927194458
"SLC39A9" 7.38776845443306
"SLC3A1" 6.18644759762737
"SLC3A2" 9.20048
"SLC41A3" 9.34086
"SLC43A1" 7.55348
"SLC43A3" 9.10166242769957
"SLC44A1" 5.25278
"SLC44A4" 7.7818
"SLC45A2" 7.18098163604736
"SLC46A3" 9.10339
"SLC47A1" 7.3998
"SLC48A1" 9.025018367984
"SLC4A1" 8.96427
"SLC4A10" 4.60577
"SLC4A1AP" 6.22762
"SLC4A2" 7.34961
"SLC4A3" 7.19843
"SLC4A4" 8.3572753600314
"SLC4A5" 6.92973
"SLC4A7" 8.09548965476792
"SLC4A8" 5.22042
"SLC50A1" 8.18604
"SLC52A1" 5.52523
"SLC52A2" 9.09093475341797
"SLC5A1" 7.43058
"SLC5A12" 4.38653
"SLC5A2" 7.73944
"SLC5A3" 9.83860244487223
"SLC5A4" 6.43456
"SLC5A5" 8.85698
"SLC5A6" 9.69059
"SLC5A7" 6.7815
"SLC6A1" 4.88659
"SLC6A11" 6.48441
"SLC6A12" 7.31861
"SLC6A13" 8.74131
"SLC6A14" 8.07138
"SLC6A15" 5.8618
"SLC6A16" 6.98325
"SLC6A2" 7.62877593014063
"SLC6A20" 6.45997
"SLC6A3" 7.07684
"SLC6A4" 7.98204
"SLC6A5" 8.00686
"SLC6A6" 7.23236560821533
"SLC6A7" 7.46156
"SLC6A8" 8.96397018432617
"SLC6A9" 6.04357
"SLC7A1" 10.5916503130287
"SLC7A10" 6.53987
"SLC7A11" 6.28473329544067
"SLC7A2" 5.25831
"SLC7A4" 7.31724739074707
"SLC7A5" 8.61519
"SLC7A6" 8.02322394127665
"SLC7A7" 8.6771
"SLC7A8" 9.58157634735107
"SLC7A9" 7.04242
"SLC8A1" 8.3658138166689
"SLC8A2" 7.65866
"SLC8B1" 7.76571
"SLC9A1" 9.46785
"SLC9A2" 6.65215253829956
"SLC9A3" 7.10847
"SLC9A3R1" 10.3655
"SLC9A3R2" 5.25021
"SLC9A5" 7.51307
"SLC9A6" 7.53906
"SLC9A7" 5.67222
"SLC9A8" 6.73189
"SLCO1A2" 7.60940350903662
"SLCO1B1" 6.00862
"SLCO1B3" 5.61511
"SLCO1C1" 5.39983
"SLCO2A1" 7.37301
"SLCO2B1" 8.66903556813637
"SLCO3A1" 7.25197219848633
"SLCO4A1" 7.98072
"SLCO4C1" 5.18914031982422
"SLCO5A1" 6.47447
"SLFN12" 6.58549
"SLIRP" 10.4254
"SLIT2" 7.06984
"SLIT3" 7.50200700759888
"SLITRK3" 6.05189
"SLITRK5" 6.04011
"SLK" 8.85746288299561
"SLMO1" 7.72036
"SLMO2" 5.57452
"SLN" 7.92537
"SLPI" 11.4673
"SLTM" 8.73324
"SLURP1" 5.81033
"SMA4" 6.51706075668335
"SMAD1" 7.96758637360477
"SMAD2" 10.35325050354
"SMAD3" 8.79044314313089
"SMAD4" 6.3676438331604
"SMAD5" 6.25762681704576
"SMAD5-AS1" 6.42361
"SMAD6" 6.8205541017103
"SMAD7" 7.40692
"SMAD9" 5.93853
"SMAGP" 8.8148
"SMAP1" 9.37193
"SMARCA1" 9.3173794482363
"SMARCA2" 10.9331000103858
"SMARCA4" 10.858521904482
"SMARCA5" 9.3998483695802
"SMARCAL1" 7.37651
"SMARCB1" 7.76328302072477
"SMARCC1" 9.67762511558302
"SMARCC2" 8.46526432037354
"SMARCD1" 8.86805274715617
"SMARCD2" 8.50753
"SMARCD3" 8.05616
"SMARCE1" 9.58373355865479
"SMC1A" 8.5886402130127
"SMC2" 6.99737997125488
"SMC3" 7.2455264451523
"SMC4" 7.90345335006714
"SMC5" 7.12780853511469
"SMC6" 7.80861
"SMCHD1" 7.22154305474174
"SMCO4" 8.41071
"SMCP" 8.67457
"SMEK1" 6.92107820510864
"SMEK2" 5.36876
"SMG1" 4.40351
"SMG5" 7.63973999023438
"SMG6" 7.45495563047985
"SMG7" 7.55568361282349
"SMG7-AS1" 5.87428903579712
"SMG8" 7.93968
"SMG9" 8.12423
"SMIM14" 5.46746
"SMIM2" 6.44759035110474
"SMIM7" 9.21297168731689
"SMIM8" 6.95035623470401
"SMNDC1" 8.65392
"SMO" 7.5685
"SMOX" 7.24196434020996
"SMPD1" 8.19551277160645
"SMPD2" 8.45277
"SMPD3" 6.74819
"SMPDL3A" 7.27314
"SMPDL3B" 6.19536
"SMPX" 6.53952
"SMR3A" 6.2497
"SMR3B" 6.71482
"SMS" 6.90015
"SMTN" 7.10611741338905
"SMU1" 7.27365
"SMUG1" 7.52174
"SMURF1" 7.6649317741394
"SMURF2" 8.653
"SMYD2" 8.76549967643913
"SMYD3" 8.77357
"SMYD5" 7.81633
"SNAI1" 7.85132
"SNAI2" 6.33829
"SNAP23" 9.7929220199585
"SNAP25" 8.07314586639404
"SNAP29" 8.1785
"SNAP91" 5.94392
"SNAPC1" 5.35648
"SNAPC2" 8.01886
"SNAPC3" 6.84560251235962
"SNAPC4" 9.16579103304766
"SNAPC5" 9.94654846191406
"SNCA" 7.82666254043579
"SNCAIP" 7.19347
"SNCB" 7.84192
"SNCG" 6.54467397460444
"SND1" 9.44986
"SND1-IT1" 7.86339
"SNED1" 7.58687734603882
"SNF8" 8.46456
"SNHG17" 7.18326
"SNIP1" 7.58941
"SNN" 8.10684680938721
"SNPH" 6.93046
"SNRK" 8.98245178726003
"SNRNP200" 11.0329885482788
"SNRNP25" 8.67606
"SNRNP27" 8.94854398778764
"SNRNP35" 7.26689
"SNRNP40" 8.41757
"SNRNP70" 8.91127109527588
"SNRPA" 9.35359
"SNRPA1" 8.92860984802246
"SNRPB" 10.2363767623901
"SNRPB2" 9.71589
"SNRPC" 9.41776
"SNRPD1" 7.7042932510376
"SNRPD2" 10.9224
"SNRPD3" 9.27703
"SNRPE" 10.3766565322876
"SNRPF" 8.61688
"SNRPG" 9.75079
"SNTA1" 7.54108
"SNTB1" 7.14937353134155
"SNTB2" 7.32717737498724
"SNTG1" 5.10696
"SNTG2" 5.37662
"SNUPN" 8.49135
"SNW1" 10.2213687896729
"SNX1" 9.1331148147583
"SNX10" 6.80382
